"Model","WT500 (760203)"
"Comment",""
"Version","1.31"
"Date","2025/12/19"
"Time","12:02:11"

"<Settings>"
"Wiring","NONE"
"Element","Element1","Element2","Element3"
"Module","1kV40A","1kV40A","1kV40A"
"Wiring","1P2W","1P2W","1P2W"
"Voltage Range","15V","15V","15V"
"Terminal","Direct","Direct","Direct"
"Current Range","   500mA","   500mA","   500mA"
"Sensor Ratio","10.0000","10.0000","10.0000"
"Line Filter","Off","Off","Off"
"Frequency Filter","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000"
"Sync Source","U1","U1","U1"
"Average","Off"
"F1","Off"
"F2","Off"
"F3","Off"
"F4","Off"
"F5","Off"
"F6","Off"
"F7","Off"
"F8","Off"
"S,Q Formula","Type 1"
"Phase Angle","180 degree"
"Max Hold","Off"
"Null","Off"
"Measurement Mode","Normal Mode"
"Update Rate","100ms"
"Crest Factor","3"
"Delta Measure Mode","RMS"

"<Settings (Harmonics)>"
"PLL Source","U3"
"Order","1 To 50"
"THD Formula","Total"

"Store No.","Date","Time","Urms-E1","Umn-E1","Urmn-E1","Udc-E1","Uac-E1","Irms-E1","Imn-E1","Irmn-E1","Idc-E1","Iac-E1","P-E1","S-E1","Q-E1","PF-E1","DEG-E1","FU-E1","FI-E1","U+pk-E1","U-pk-E1","I+pk-E1","I-pk-E1","CfU-E1","CfI-E1","Time-E1","Wp-E1","Wp+-E1","Wp--E1","q-E1","q+-E1","q--E1","WS-E1","WQ-E1","Urms-E2","Umn-E2","Urmn-E2","Udc-E2","Uac-E2","Irms-E2","Imn-E2","Irmn-E2","Idc-E2","Iac-E2","P-E2","S-E2","Q-E2","PF-E2","DEG-E2","FU-E2","FI-E2","U+pk-E2","U-pk-E2","I+pk-E2","I-pk-E2","CfU-E2","CfI-E2","Time-E2","Wp-E2","Wp+-E2","Wp--E2","q-E2","q+-E2","q--E2","WS-E2","WQ-E2","eta1","eta2"
  756,  2025/12/19,11:59:36,5.1542E+00,5.7223E+00,5.1519E+00,5.1519E+00,153.94E-03,24.293E-03,26.587E-03,23.937E-03,23.937E-03,4.1417E-03,123.54E-03,125.21E-03,20.371E-03,0.9867E+00,9.36E+00,Error,NAN,5.2247E+00,5.0814E+00,44.166E-03,790.24E-06,1.014E+00,1.818E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-347.93E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-4.4391E-06,0.00E-03,-12.239E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-57.841E-03,6.2237E-03,-6.1237E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  757,  2025/12/19,11:59:36,5.1536E+00,5.7218E+00,5.1514E+00,5.1514E+00,149.90E-03,24.317E-03,26.650E-03,23.993E-03,23.993E-03,3.9526E-03,123.82E-03,125.32E-03,19.299E-03,0.9881E+00,8.86E+00,Error,NAN,5.2199E+00,5.0830E+00,40.458E-03,-73.212E-06,1.013E+00,1.664E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-547.26E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-23.119E-06,0.00E-03,189.55E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-64.197E-03,6.1221E-03,-6.3778E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  758,  2025/12/19,11:59:36,5.1546E+00,5.7228E+00,5.1523E+00,5.1523E+00,153.98E-03,24.358E-03,26.656E-03,23.999E-03,23.999E-03,4.1659E-03,123.91E-03,125.56E-03,20.271E-03,0.9869E+00,9.29E+00,Error,NAN,5.2294E+00,5.0862E+00,42.388E-03,-276.38E-06,1.015E+00,1.740E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-814.65E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-5.5659E-06,0.00E-03,4.4590E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,54.980E-03,-57.841E-03,5.4616E-03,-6.1745E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  759,  2025/12/19,11:59:36,5.1544E+00,5.7227E+00,5.1522E+00,5.1522E+00,149.95E-03,24.363E-03,26.679E-03,24.020E-03,24.020E-03,4.0748E-03,123.97E-03,125.58E-03,20.035E-03,0.9872E+00,9.18E+00,Error,NAN,5.2342E+00,5.0862E+00,40.763E-03,942.62E-06,1.015E+00,1.673E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-731.43E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,25.428E-06,0.00E-03,90.680E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,56.569E-03,-72.142E-03,8.1546E-03,-7.7497E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  760,  2025/12/19,11:59:36,5.1544E+00,5.7225E+00,5.1521E+00,5.1521E+00,153.91E-03,24.411E-03,26.691E-03,24.030E-03,24.030E-03,4.2946E-03,124.08E-03,125.82E-03,20.875E-03,0.9861E+00,9.55E+00,Error,NAN,5.2263E+00,5.0910E+00,42.033E-03,739.45E-06,1.014E+00,1.722E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-637.94E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-2.0221E-06,0.00E-03,-187.89E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,54.980E-03,-56.252E-03,5.6648E-03,-5.5139E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  761,  2025/12/19,11:59:36,5.1546E+00,5.7229E+00,5.1524E+00,5.1524E+00,149.95E-03,24.357E-03,26.674E-03,24.015E-03,24.015E-03,4.0699E-03,124.00E-03,125.55E-03,19.706E-03,0.9876E+00,9.03E+00,Error,NAN,5.2183E+00,5.0878E+00,40.611E-03,-1.5970E-03,1.012E+00,1.667E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-641.68E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,23.440E-06,0.00E-03,157.02E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-53.074E-03,6.5794E-03,-6.3778E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  762,  2025/12/19,11:59:36,5.1539E+00,5.7220E+00,5.1516E+00,5.1516E+00,153.86E-03,24.354E-03,26.656E-03,23.999E-03,23.999E-03,4.1463E-03,123.86E-03,125.52E-03,20.336E-03,0.9868E+00,9.32E+00,Error,NAN,5.2374E+00,5.0846E+00,41.322E-03,536.29E-06,1.016E+00,1.697E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-679.30E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-14.551E-06,0.00E-03,286.40E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-65.786E-03,6.9351E-03,-6.2761E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  763,  2025/12/19,11:59:36,5.1545E+00,5.7228E+00,5.1523E+00,5.1523E+00,149.97E-03,24.290E-03,26.618E-03,23.964E-03,23.964E-03,3.9666E-03,123.69E-03,125.20E-03,19.417E-03,0.9879E+00,8.92E+00,Error,NAN,5.2199E+00,5.0862E+00,42.388E-03,180.74E-06,1.013E+00,1.745E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-691.15E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-44.159E-06,0.00E-03,-194.05E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,54.980E-03,-62.608E-03,6.0713E-03,-6.4286E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  764,  2025/12/19,11:59:36,5.1546E+00,5.7228E+00,5.1523E+00,5.1523E+00,153.94E-03,24.392E-03,26.674E-03,24.015E-03,24.015E-03,4.2745E-03,123.95E-03,125.73E-03,21.112E-03,0.9858E+00,9.67E+00,Error,NAN,5.2279E+00,5.0894E+00,41.779E-03,2.1108E-03,1.014E+00,1.713E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-683.22E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-39.499E-06,0.00E-03,273.10E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,62.925E-03,-61.019E-03,6.1729E-03,-5.8188E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  765,  2025/12/19,11:59:36,5.1546E+00,5.7229E+00,5.1524E+00,5.1524E+00,149.98E-03,24.351E-03,26.637E-03,23.982E-03,23.981E-03,4.2253E-03,123.79E-03,125.52E-03,20.779E-03,0.9862E+00,9.53E+00,Error,NAN,5.2310E+00,5.0767E+00,39.900E-03,-733.50E-06,1.015E+00,1.639E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-586.03E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-106.82E-09,0.00E-03,519.47E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,64.514E-03,-59.430E-03,6.8335E-03,-6.4794E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  766,  2025/12/19,11:59:37,5.1515E+00,5.7193E+00,5.1492E+00,5.1492E+00,153.85E-03,24.288E-03,26.671E-03,24.013E-03,24.013E-03,3.6501E-03,123.88E-03,125.12E-03,17.576E-03,0.9901E+00,8.08E+00,Error,NAN,5.2294E+00,5.0894E+00,40.560E-03,2.7711E-03,1.015E+00,1.670E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.0435E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,18.609E-06,0.00E-03,434.46E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,64.514E-03,-56.252E-03,5.7664E-03,-5.7680E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  767,  2025/12/19,11:59:37,5.1502E+00,5.7180E+00,5.1480E+00,5.1480E+00,149.80E-03,24.232E-03,26.661E-03,24.003E-03,24.003E-03,3.3243E-03,123.79E-03,124.80E-03,15.802E-03,0.9920E+00,7.27E+00,Error,NAN,5.2151E+00,5.0830E+00,38.477E-03,8.4597E-03,1.013E+00,1.588E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-754.49E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,28.565E-06,0.00E-03,-167.70E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,54.980E-03,-64.197E-03,6.2237E-03,-5.5648E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  768,  2025/12/19,11:59:37,5.1500E+00,5.7177E+00,5.1478E+00,5.1478E+00,153.78E-03,24.261E-03,26.678E-03,24.019E-03,24.019E-03,3.4224E-03,123.84E-03,124.95E-03,16.559E-03,0.9912E+00,7.62E+00,Error,NAN,5.2183E+00,5.0703E+00,39.747E-03,7.4439E-03,1.013E+00,1.638E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-702.95E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-6.7997E-06,0.00E-03,642.98E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,54.980E-03,-57.841E-03,6.2746E-03,-6.5810E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  769,  2025/12/19,11:59:37,5.1503E+00,5.7181E+00,5.1481E+00,5.1481E+00,149.84E-03,24.280E-03,26.711E-03,24.048E-03,24.048E-03,3.3503E-03,124.03E-03,125.05E-03,15.910E-03,0.9919E+00,7.31E+00,Error,NAN,5.2263E+00,5.0719E+00,38.376E-03,8.8661E-03,1.015E+00,1.581E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-715.55E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,17.064E-06,0.00E-03,441.27E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-64.197E-03,5.5124E-03,-6.4794E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  770,  2025/12/19,11:59:37,5.1499E+00,5.7176E+00,5.1476E+00,5.1476E+00,153.78E-03,24.225E-03,26.654E-03,23.997E-03,23.997E-03,3.3128E-03,123.78E-03,124.76E-03,15.579E-03,0.9922E+00,7.17E+00,Error,NAN,5.2199E+00,5.0894E+00,39.290E-03,5.9710E-03,1.014E+00,1.622E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-867.86E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,2.3498E-06,0.00E-03,196.34E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-57.841E-03,6.6811E-03,-6.6318E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  771,  2025/12/19,11:59:37,5.1505E+00,5.7183E+00,5.1483E+00,5.1483E+00,149.79E-03,24.271E-03,26.697E-03,24.035E-03,24.035E-03,3.3772E-03,123.94E-03,125.01E-03,16.292E-03,0.9915E+00,7.49E+00,Error,NAN,5.2167E+00,5.0926E+00,37.868E-03,6.3265E-03,1.013E+00,1.560E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-788.08E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,28.939E-06,0.00E-03,-11.308E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-64.197E-03,6.1221E-03,-6.7334E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  772,  2025/12/19,11:59:37,5.1498E+00,5.7174E+00,5.1475E+00,5.1475E+00,153.70E-03,24.287E-03,26.705E-03,24.043E-03,24.043E-03,3.4365E-03,123.98E-03,125.07E-03,16.476E-03,0.9913E+00,7.57E+00,Error,NAN,5.2135E+00,5.0798E+00,38.782E-03,6.0218E-03,1.012E+00,1.597E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-791.78E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,4.8012E-06,0.00E-03,185.06E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-75.320E-03,5.9697E-03,-6.4794E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  773,  2025/12/19,11:59:37,5.1499E+00,5.7177E+00,5.1478E+00,5.1478E+00,149.77E-03,24.173E-03,26.582E-03,23.932E-03,23.932E-03,3.4025E-03,123.38E-03,124.49E-03,16.617E-03,0.9911E+00,7.67E+00,Error,NAN,5.2279E+00,5.0862E+00,36.954E-03,9.6787E-03,1.015E+00,1.529E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-643.69E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-4.4677E-06,0.00E-03,261.25E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-57.841E-03,6.2746E-03,-7.1399E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  774,  2025/12/19,11:59:37,5.1539E+00,5.7220E+00,5.1516E+00,5.1516E+00,153.92E-03,24.332E-03,26.663E-03,24.005E-03,24.005E-03,3.9742E-03,123.91E-03,125.41E-03,19.288E-03,0.9881E+00,8.85E+00,Error,NAN,5.2294E+00,5.0910E+00,42.033E-03,231.54E-06,1.015E+00,1.727E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-674.23E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,18.283E-06,0.00E-03,-296.75E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,56.569E-03,-70.553E-03,6.6811E-03,-5.7680E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  775,  2025/12/19,11:59:38,5.1543E+00,5.7224E+00,5.1520E+00,5.1520E+00,153.96E-03,24.407E-03,26.707E-03,24.045E-03,24.044E-03,4.1895E-03,124.11E-03,125.80E-03,20.520E-03,0.9866E+00,9.39E+00,Error,NAN,5.2294E+00,5.0862E+00,41.017E-03,-1.6477E-03,1.015E+00,1.681E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-828.22E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,31.703E-06,0.00E-03,139.35E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,85.172E-03,-61.019E-03,6.9859E-03,-6.0221E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  776,  2025/12/19,11:59:38,5.1542E+00,5.7225E+00,5.1521E+00,5.1521E+00,149.95E-03,24.389E-03,26.703E-03,24.041E-03,24.041E-03,4.1010E-03,124.08E-03,125.71E-03,20.149E-03,0.9871E+00,9.22E+00,Error,NAN,5.2247E+00,5.0926E+00,40.306E-03,1.3997E-03,1.014E+00,1.653E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-701.68E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,63.323E-06,0.00E-03,366.56E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,67.692E-03,-64.197E-03,6.4270E-03,-7.0891E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  777,  2025/12/19,11:59:38,5.1535E+00,5.7216E+00,5.1512E+00,5.1512E+00,153.81E-03,24.365E-03,26.697E-03,24.036E-03,24.036E-03,3.9879E-03,124.06E-03,125.56E-03,19.401E-03,0.9880E+00,8.89E+00,Error,NAN,5.2231E+00,5.0862E+00,40.865E-03,-73.212E-06,1.014E+00,1.677E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-386.21E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,21.739E-06,0.00E-03,84.809E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-65.786E-03,5.8681E-03,-5.5139E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  778,  2025/12/19,11:59:38,5.1542E+00,5.7225E+00,5.1521E+00,5.1521E+00,150.00E-03,24.383E-03,26.696E-03,24.035E-03,24.034E-03,4.1105E-03,124.05E-03,125.68E-03,20.185E-03,0.9870E+00,9.24E+00,Error,NAN,5.2215E+00,5.0910E+00,42.642E-03,-1.1398E-03,1.013E+00,1.749E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-775.55E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,25.919E-06,0.00E-03,79.844E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-72.142E-03,5.7664E-03,-6.9875E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  779,  2025/12/19,11:59:38,5.1536E+00,5.7216E+00,5.1513E+00,5.1513E+00,153.93E-03,24.374E-03,26.701E-03,24.040E-03,24.039E-03,4.0226E-03,124.04E-03,125.61E-03,19.779E-03,0.9875E+00,9.06E+00,Error,NAN,5.2247E+00,5.0862E+00,41.017E-03,-479.54E-06,1.014E+00,1.683E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-711.76E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,20.131E-06,0.00E-03,-294.59E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,53.391E-03,-64.197E-03,6.2746E-03,-6.6318E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  780,  2025/12/19,11:59:38,5.1545E+00,5.7227E+00,5.1523E+00,5.1523E+00,149.98E-03,24.411E-03,26.702E-03,24.041E-03,24.040E-03,4.2406E-03,124.08E-03,125.83E-03,20.864E-03,0.9862E+00,9.54E+00,Error,NAN,5.2279E+00,5.0830E+00,42.338E-03,-1.7493E-03,1.014E+00,1.734E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-928.30E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,49.354E-06,0.00E-03,-206.24E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-57.841E-03,6.0205E-03,-5.9204E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  781,  2025/12/19,11:59:39,5.1545E+00,5.7226E+00,5.1522E+00,5.1522E+00,153.94E-03,24.360E-03,26.667E-03,24.009E-03,24.009E-03,4.1218E-03,123.94E-03,125.56E-03,20.145E-03,0.9870E+00,9.23E+00,Error,NAN,5.2294E+00,5.0814E+00,41.119E-03,993.41E-06,1.015E+00,1.688E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-981.32E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,14.108E-06,0.00E-03,193.28E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,53.391E-03,-62.608E-03,5.8681E-03,-6.5810E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  782,  2025/12/19,11:59:39,5.1543E+00,5.7226E+00,5.1521E+00,5.1521E+00,149.93E-03,24.353E-03,26.659E-03,24.002E-03,24.002E-03,4.1236E-03,123.89E-03,125.52E-03,20.168E-03,0.9870E+00,9.25E+00,Error,NAN,5.2183E+00,5.0894E+00,41.322E-03,1.0442E-03,1.012E+00,1.697E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-867.47E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,53.239E-06,0.00E-03,-87.786E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-65.786E-03,6.2746E-03,-7.2924E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  783,  2025/12/19,11:59:39,5.1546E+00,5.7228E+00,5.1523E+00,5.1523E+00,153.94E-03,24.341E-03,26.620E-03,23.966E-03,23.966E-03,4.2538E-03,123.73E-03,125.47E-03,20.834E-03,0.9861E+00,9.56E+00,Error,NAN,5.2279E+00,5.0878E+00,41.931E-03,-124.00E-06,1.014E+00,1.723E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-848.30E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,18.215E-06,0.00E-03,529.17E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,54.980E-03,-54.663E-03,5.9697E-03,-6.6318E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  784,  2025/12/19,11:59:39,5.1539E+00,5.7221E+00,5.1517E+00,5.1517E+00,149.93E-03,24.383E-03,26.699E-03,24.038E-03,24.038E-03,4.0883E-03,124.05E-03,125.67E-03,20.104E-03,0.9871E+00,9.21E+00,Error,NAN,5.2294E+00,5.0973E+00,40.865E-03,790.24E-06,1.015E+00,1.676E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-634.66E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,54.746E-06,0.00E-03,15.970E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-65.786E-03,6.2237E-03,-7.6481E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  785,  2025/12/19,11:59:39,5.1536E+00,5.7216E+00,5.1513E+00,5.1513E+00,153.91E-03,24.301E-03,26.598E-03,23.947E-03,23.947E-03,4.1330E-03,123.60E-03,125.24E-03,20.152E-03,0.9870E+00,9.26E+00,Error,NAN,5.2231E+00,5.0894E+00,41.728E-03,-987.46E-06,1.013E+00,1.717E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.0862E-03,0.000E+00,0.00E-03,0.00E-03,0.00E-03,45.055E-06,0.00E-03,829.32E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,64.514E-03,-61.019E-03,6.9351E-03,-5.5139E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  786,  2025/12/19,11:59:39,5.1543E+00,5.7226E+00,5.1521E+00,5.1521E+00,149.93E-03,24.382E-03,26.679E-03,24.020E-03,24.020E-03,4.1886E-03,123.97E-03,125.67E-03,20.613E-03,0.9865E+00,9.44E+00,Error,NAN,5.2215E+00,5.0878E+00,42.033E-03,28.371E-06,1.013E+00,1.724E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-822.51E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,20.292E-06,0.00E-03,-425.60E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,53.391E-03,-59.430E-03,6.9859E-03,-6.0221E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
